""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"27"	2	4	1	50	0.1	0.5	200	48234.819586	0.534	1	0.0356616352097524
"28"	2	4	1	50	0.1	0.5	150	53141.908806	0.413	1	0.0352677872589351
"29"	2	3	1	50	0.1	0.5	100	68041.89719	0.3	1	0.0336683726305647
"30"	2	3	1	50	0.1	0.25	100	79493.793229	0.246	1	0.0326078453029929
"31"	2	3	1	50	0.1	0.5	50	97436.542047	0.152	1	0.0317968638886529
"32"	2	4	3	50	0.1	0.1	50	125300.287134	0.081	1	0.0316946856382677
"33"	2	4	1	50	0.1	0.75	50	94399.515773	0.164	1	0.0315755197108664
"34"	2	3	1	50	0.1	0.5	100	71842.497913	0.293	1	0.0308106067457172
"35"	2	4	1	50	0.1	0.75	200	43766.93957	0.661	1	0.0302447055124918
"36"	2	4	1	50	0.1	0.5	400	32233.77355	1.08	1	0.0297471883853532
"37"	2	4	1	50	0.1	0.5	400	28862.068299	1.081	1	0.0284010469451499
"38"	2	4	3	50	0.1	0.1	50	121853.10273	0.091	1	0.0280898791977637
"39"	2	3	1	50	0.1	0.25	50	107535.760087	0.118	1	0.0280120479822257
"40"	2	4	1	50	0.1	0.75	200	40596.504843	0.67	1	0.0264798950847592
"41"	2	3	1	50	0.1	0.75	50	93311.076929	0.184	1	0.0260192689494985
"42"	2	4	1	50	0.1	0.25	50	110524.202365	0.104	1	0.024411875955515
"43"	2	4	1	100	0.1	0.75	800	17430.394148	6.723	1	0.0220587319423537
"44"	2	4	1	150	0.1	0.75	900	16508.34014	14.146	1	0.0220022446620492
"45"	2	4	1	50	0.1	0.1	50	122098.351144	0.086	1	0.0217815367043643
"46"	2	4	3	50	0.1	0.1	50	124746.461467	0.085	1	0.0211458587889417
"47"	2	4	1	100	0.1	0.75	900	17311.215002	7.563	1	0.0208182617444807
"48"	2	4	1	100	0.1	0.5	800	18227.946497	5.261	1	0.0186704763936739
"49"	2	4	1	100	0.1	0.75	700	17858.846023	5.927	1	0.018306178564709
"50"	2	4	1	100	0.1	0.5	1000	17697.264486	6.606	1	0.0182230631860823
"51"	2	4	1	50	0.1	0.5	600	23686.711202	1.642	1	0.0181449010611418
"52"	2	4	1	50	0.1	0.5	200	46555.60748	0.541	1	0.018103038308377
"53"	2	4	1	50	0.1	0.5	100	72068.087959	0.269	1	0.0176747834248
"54"	2	3	1	50	0.1	0.5	300	34047.236958	0.928	1	0.0175265297637755
"55"	2	4	1	100	0.1	0.75	700	17947.570481	5.863	1	0.0174919784694167
"56"	2	4	1	50	0.1	0.25	50	110754.058738	0.103	1	0.0165825027557443
"57"	2	4	1	50	0.1	0.5	300	36902.463319	0.813	1	0.0165800807556041
"58"	2	4	1	50	0.1	0.5	700	22645.539115	1.9	1	0.0161578104895816
"59"	2	4	1	50	0.1	0.5	50	98575.255466	0.139	1	0.0160323740583168
"60"	2	4	1	50	0.1	0.5	300	38495.23091	0.811	1	0.0150939804425588
"61"	2	4	1	50	0.1	0.5	300	35660.119026	0.816	1	0.0148482403190148
"62"	2	4	1	50	0.1	0.5	50	99523.099207	0.133	1	0.014649173169119
"63"	2	4	1	50	0.1	0.75	400	27127.263193	1.351	1	0.0146125419937312
"64"	2	3	1	50	0.1	0.5	300	35201.777254	0.909	1	0.0145451494412386
"65"	2	4	1	50	0.1	0.5	600	25015.23367	1.631	1	0.0144156909753334
"66"	2	3	1	50	0.1	0.25	50	106827.697986	0.12	1	0.0139891084966035
"67"	2	4	1	50	0.1	0.5	500	25713.091455	1.369	1	0.0131153103814765
"68"	2	4	1	50	0.1	0.75	300	33116.53474	0.996	1	0.012433518889662
"69"	2	4	1	50	0.1	0.75	400	28367.052644	1.335	1	0.0121677472944579
"70"	2	4	1	50	0.1	0.5	300	37864.217001	0.812	1	0.0119617193264334
"71"	2	4	1	50	0.1	0.5	200	45856.738873	0.548	1	0.0116605554326951
"72"	2	3	1	50	0.1	0.5	200	44517.503106	0.629	1	0.0113625449868891
"73"	2	4	1	50	0.1	0.5	300	39866.74219	0.807	1	0.011070466876191
"74"	2	4	1	50	0.1	0.5	500	25587.238595	1.423	1	0.011016339486151
