""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"59"	2	4	1	50	0.1	0.5	200	66840.797874	0.452	1	0.0125401924702422
"60"	2	4	1	50	0.1	0.75	400	42275.939	1.104	1	0.0119566815725145
"61"	2	3	1	50	0.1	0.5	100	95026.791838	0.253	1	0.0119165511492943
"62"	2	4	1	50	0.1	0.5	400	42988.460153	0.91	1	0.0117977402281277
"63"	2	3	1	50	0.1	0.5	100	96464.469337	0.249	1	0.0112709191885009
"64"	2	4	1	50	0.1	0.5	800	32670.187856	1.819	1	0.0111591042565917
"65"	2	4	1	50	0.1	0.5	200	72005.797566	0.444	1	0.0111405822676405
"66"	2	4	1	50	0.1	0.5	300	50566.330298	0.677	1	0.0103758648198574
"67"	2	4	1	50	0.1	0.5	600	36319.948952	1.365	1	0.0102015627605438
"68"	2	4	1	50	0.1	0.5	400	44048.274372	0.905	1	0.00941976699047057
"69"	2	4	1	50	0.1	0.5	200	71358.263895	0.445	1	0.00856657846250715
"70"	2	3	1	100	0.1	0.5	700	29720.191313	4.111	1	0.00851807413215159
"71"	2	4	1	50	0.1	0.5	700	34897.794837	1.64	1	0.00775536231369978
"72"	2	4	1	50	0.1	0.5	150	79403.349657	0.34	1	0.00724394894299923
"73"	2	4	1	100	0.1	0.75	800	28284.783259	5.374	1	0.00664785291958429
"74"	2	4	1	50	0.1	0.5	200	64508.49622	0.456	1	0.00663674841185581
"75"	2	3	1	50	0.1	0.75	900	30239.223999	2.72	1	0.00624808570629069
"76"	2	4	1	100	0.1	0.75	800	27842.0453	5.454	1	0.00622404865323927
"77"	2	4	1	50	0.1	0.5	200	64475.713174	0.462	1	0.00621850593537847
"78"	2	4	1	50	0.1	0.5	200	70650.38427	0.447	1	0.00597076411520588
"79"	2	4	1	50	0.1	0.75	800	31509.026913	2.217	1	0.00580164086649332
"80"	2	3	1	50	0.1	0.75	700	32095.666273	2.142	1	0.00567376531541293
"81"	2	4	1	100	0.1	0.5	700	30149.529992	3.688	1	0.00498592664708499
"82"	2	4	1	50	0.1	0.75	900	30582.570849	2.538	1	0.00469153285017293
"83"	2	4	1	50	0.1	0.25	100	111862.744287	0.175	1	0.00465350551917226
"84"	2	4	1	50	0.1	0.5	900	32337.518238	2.072	1	0.00461424392880589
"85"	2	3	1	50	0.1	0.75	800	30883.099114	2.515	1	0.00384582721267979
"86"	2	4	1	50	0.1	0.5	600	36037.221527	1.388	1	0.00354592101153246
"87"	2	4	1	50	0.1	0.5	700	35324.449254	1.597	1	0.00349133748358424
"88"	2	4	1	50	0.1	0.5	700	35656.003654	1.596	1	0.00344810056523928
"89"	2	4	1	50	0.1	0.5	100	96801.835263	0.232	1	0.00313442379345568
"90"	2	4	1	50	0.1	0.5	200	70414.003126	0.448	1	0.00309262241347218
"91"	2	4	1	50	0.1	0.5	700	35862.367929	1.58	1	0.00304241168380271
"92"	2	4	1	100	0.1	0.75	800	28122.180298	5.433	1	0.00303968687846697
"93"	2	4	1	50	0.1	0.75	800	31064.906309	2.276	1	0.00299369431090777
"94"	2	4	1	50	0.1	0.75	800	31237.724715	2.268	1	0.00298424607477005
"95"	2	4	1	100	0.1	0.5	700	29965.441458	3.786	1	0.00296599265731295
"96"	2	4	1	50	0.1	0.5	700	35120.916607	1.633	1	0.00282508164412574
"97"	2	4	1	100	0.1	0.5	700	29727.660454	3.787	1	0.0025414978502336
"98"	2	4	1	1000	0.25	0.9	300	27802.355378	148.599	2	Inf
"99"	2	4	1	50	0.1	0.1	50	168826.541858	0.072	2	Inf
"100"	2	3	1	200	0.1	0.75	800	27832.094927	16.43	2	0.428406127690773
