""	""	""	""	""	""	""	""	""	"rnkIndex"	""
"83"	2	4	1	50	0.1	0.25	150	94567.14823	0.265	1	0.00812951401837616
"84"	2	4	1	50	0.1	0.25	50	144264.845339	0.092	1	0.00808411935208861
"85"	2	4	1	50	0.1	0.5	1000	31846.947777	2.304	1	0.0080413972357706
"86"	2	3	1	50	0.1	0.5	500	39455.58856	1.291	1	0.00776844347300266
"87"	2	4	1	50	0.1	0.25	150	95268.149707	0.261	1	0.00760339778338113
"88"	2	4	1	50	0.1	0.5	900	32342.975388	2.123	1	0.00750184895126205
"89"	2	4	1	50	0.1	0.75	300	49058.107815	0.836	1	0.00746797596131908
"90"	2	4	1	50	0.1	0.5	1000	31211.538975	2.347	1	0.00701052128712309
"91"	2	4	1	50	0.1	0.5	500	39806.180365	1.143	1	0.00682071917234317
"92"	2	4	1	50	0.1	0.5	900	32829.589912	2.056	1	0.0064125453614706
"93"	2	4	1	100	0.1	0.5	800	29408.873	4.294	1	0.00630125413958426
"94"	2	4	1	50	0.1	0.5	300	51131.086583	0.704	1	0.00621066876136188
"95"	2	4	1	50	0.1	0.5	300	51135.042996	0.688	1	0.00380115365202285
